"","Id","Date","Price"
"7013","5347512",2006-01-04,45.89
"7014","5347512",2006-11-14,38.08
"7015","5347512",2004-04-29,96.68
"7016","5347512",2005-12-02,119.63
"7017","5347512",2005-01-13,36.86
"7018","5347512",2003-01-10,29.34
"7019","5347512",2004-08-19,29.34
"7020","5347513",2003-01-10,70.73
"7021","5347539",2003-07-30,28.59
"7022","5347539",2004-12-09,66.21
"7023","5347539",2003-04-27,67.72
"7024","5347539",2003-03-06,108.34
"7025","5347539",2003-01-13,165.53
"7026","5347539",2003-11-04,63.2
"7027","5347540",2003-06-24,82.39
"7028","5347540",2003-01-13,34.48
"7029","5347703",2005-11-03,44.39
"7030","5347703",2003-01-03,58.69
"7031","5347704",2003-01-03,43.64
"7032","5348230",2003-08-16,257.32
"7033","5348230",2003-01-04,222.71
"7034","5348230",2003-09-01,236.26
"7035","5348230",2004-08-29,191.11
"7036","5348230",2003-01-07,88.78
"7037","5348265",2003-01-07,119.64
"7038","5348502",2005-03-18,320.54
"7039","5348502",2004-12-12,224.22
"7040","5348502",2005-11-06,66.96
"7041","5348502",2004-04-29,60.94
"7042","5348502",2006-02-22,44.39
"7043","5348502",2003-11-25,141.45
"7044","5348502",2005-03-16,88.78
"7045","5348502",2005-01-13,21.82
"7046","5348502",2003-01-04,69.22
"7047","5348539",2003-02-21,135.8
"7048","5348539",2003-01-13,97.44
"7049","5348539",2004-01-20,74.49
"7050","5348539",2004-01-19,74.49
"7051","5348539",2003-08-01,36.87
"7052","5348556",2003-11-23,85.77
"7053","5348556",2003-01-07,198.12
"7054","5348556",2004-01-03,31.6
"7055","5348556",2005-11-08,225.72
"7056","5348556",2003-01-14,29.72
"7057","5348591",2003-01-09,43.64
"7058","5348634",2005-05-08,85.02
"7059","5348634",2003-06-18,55.68
"7060","5348634",2003-11-21,71.09
"7061","5348634",2006-04-18,133.17
"7062","5348634",2004-01-10,21.82
"7063","5348634",2003-07-28,105.35
"7064","5348634",2003-01-15,128.66
"7065","5348634",2003-10-22,63.95
"7066","5348634",2005-12-12,56.43
"7067","5348634",2005-04-22,67.71
"7068","5348634",2004-08-27,157.62
"7069","5348635",2005-05-25,173.8
"7070","5348635",2003-01-15,95.56
"7071","5348956",2004-11-12,36.86
"7072","5348956",2003-01-08,95.93
"7073","5348967",2004-03-29,387.5
"7074","5348967",2003-01-08,93.82
"7075","5348998",2005-12-11,273.11
"7076","5348998",2003-08-07,60.2
"7077","5348998",2006-01-14,58.68
"7078","5348998",2003-06-08,96.32
"7079","5348998",2003-01-10,35.37
"7080","5348999",2006-05-04,36.87
"7081","5348999",2003-01-10,91.04
"7082","5349000",2003-01-10,113.62
"7083","5349000",2003-10-02,110.98
"7084","5349000",2004-02-27,260.33
"7085","5349030",2004-09-03,151.98
"7086","5349030",2003-01-13,167.78
"7087","5349031",2003-01-13,447.67
"7088","5349032",2005-12-31,51.92
"7089","5349032",2005-06-24,194.12
"7090","5349032",2005-09-24,55.68
"7091","5349032",2004-05-12,167.79
"7092","5349032",2003-01-13,59.82
"7093","5349032",2006-03-10,194.12
"7094","5349032",2005-12-21,52.67
"7095","5349032",2005-09-15,36.87
"7096","5349032",2006-09-23,105.18
"7097","5349032",2005-11-23,88.78
"7098","5349036",2003-01-15,200.14
"7099","5349036",2003-07-08,186.98
"7100","5349036",2003-10-08,229.48
"7101","5349036",2003-07-15,65.84
"7102","5349036",2004-11-18,167.03
"7103","5349037",2004-11-23,44.39
"7104","5349037",2006-11-16,49.44
"7105","5349037",2003-01-15,19.2
"7106","5349037",2005-12-02,103.83
"7107","5349443",2003-01-10,29.72
"7108","5349469",2003-01-13,15.05
"7109","5349469",2003-01-17,30.1
"7110","5349470",2005-10-04,29.34
"7111","5349470",2005-08-29,163.26
"7112","5349470",2006-11-22,45.07
"7113","5349470",2003-01-13,124.9
"7114","5349470",2003-01-18,81.26
"7115","5349470",2003-07-03,61.32
"7116","5349470",2006-01-11,62.45
"7117","5349471",2005-12-27,186.59
"7118","5349471",2003-01-13,119.64
"7119","5349471",2003-12-01,74.49
"7120","5349471",2006-02-03,140.7
"7121","5349471",2006-02-17,78.25
"7122","5349478",2003-06-28,107.97
"7123","5349478",2004-06-24,96.68
"7124","5349478",2005-11-10,66.21
"7125","5349478",2003-01-15,36.87
"7126","5351665",2003-11-06,29.34
"7127","5351665",2005-01-07,209.16
"7128","5351665",2003-01-03,59.44
"7129","5352137",2003-01-03,287.79
"7130","5352137",2003-01-21,98.93
"7131","5352137",2003-01-12,54.92
"7132","5352137",2006-03-30,66.2
"7133","5352187",2003-01-07,59.82
"7134","5352197",2004-05-04,132.04
"7135","5352197",2006-06-17,21.82
"7136","5352197",2005-11-05,51.92
"7137","5352197",2003-01-08,67.72
"7138","5352224",2003-01-09,36.87
"7139","5352464",2005-10-04,48.91
"7140","5352464",2003-01-14,80.13
"7141","5352464",2006-03-03,96.31
"7142","5352464",2003-03-21,37.24
"7143","5352464",2003-04-14,21.82
"7144","5352487",2003-01-08,44.39
"7145","5352487",2003-10-18,44.39
"7146","5352589",2006-02-20,159.51
"7147","5352589",2004-01-15,36.86
"7148","5352589",2003-01-08,39.5
"7149","5352606",2003-01-09,193.74
"7150","5352606",2004-05-24,155.38
"7151","5352606",2003-11-06,142.21
"7152","5352607",2003-01-09,41.76
"7153","5352631",2006-11-03,90.14
"7154","5352631",2003-01-09,169.32
"7155","5352631",2005-01-04,29.34
"7156","5352631",2005-12-12,21.82
"7157","5352631",2004-02-13,170.04
"7158","5352632",2003-01-09,74.49
"7159","5352645",2003-01-10,109.5
"7160","5352646",2003-01-10,50.62
"7161","5352646",2005-03-11,109.85
"7162","5352646",2005-02-13,156.5
"7163","5352646",2003-08-01,92.93
"7164","5352647",2003-01-10,155
"7165","5352678",2003-01-13,66.22
"7166","5352678",2005-11-05,240.01
"7167","5352679",2003-01-13,13.09
"7168","5352685",2003-01-15,43.64
"7169","5352685",2003-04-29,30.47
"7170","5352780",2003-01-10,36.87
"7171","5352805",2005-09-18,107.59
"7172","5352805",2004-11-19,60.19
"7173","5352805",2006-11-03,142.65
"7174","5352805",2003-10-15,120.75
"7175","5352805",2003-01-15,58.69
"7176","5352805",2004-08-25,97.82
"7177","5353304",2003-01-03,106.84
"7178","5353304",2003-11-06,129.02
"7179","5353304",2004-03-18,29.34
"7180","5353304",2006-10-29,82.61
"7181","5353304",2006-06-27,43.64
"7182","5353561",2005-11-28,223.45
"7183","5353561",2006-07-20,67.57
"7184","5353561",2003-05-02,35.36
"7185","5353561",2004-10-30,134.68
"7186","5353561",2003-04-26,119.64
"7187","5353561",2006-02-23,162.53
"7188","5353561",2003-04-05,65.46
"7189","5353561",2003-01-08,147.47
"7190","5353561",2005-12-03,21.82
"7191","5353561",2003-01-11,105.34
"7192","5353593",2003-02-11,300.97
"7193","5353593",2003-12-16,201.64
"7194","5353593",2005-12-14,355.89
"7195","5353593",2006-03-28,693.73
"7196","5353593",2003-12-11,343.85
"7197","5353593",2003-01-10,138.45
"7198","5353593",2004-01-13,62.45
"7199","5353808",2003-05-06,148.22
"7200","5353808",2003-01-03,88.78
"7201","5353808",2003-02-23,422.1
"7202","5353808",2003-01-09,133.17
"7203","5353808",2006-05-01,73.74
"7204","5353808",2005-12-14,157.24
"7205","5353808",2006-01-08,88.03
"7206","5354616",2006-05-25,56.43
"7207","5354616",2003-02-27,78.62
"7208","5354616",2004-11-21,59.44
"7209","5354616",2003-01-03,48.91
"7210","5354616",2005-01-09,103.08
"7211","5354656",2003-08-07,125.29
"7212","5354656",2004-02-25,114.36
"7213","5354656",2003-01-06,118.88
"7214","5354656",2003-10-31,51.16
"7215","5354656",2004-10-13,140.7
"7216","5354683",2003-11-09,185.46
"7217","5354683",2003-01-08,143.34
"7218","5354683",2004-04-06,27.09
"7219","5354722",2005-08-17,29.34
"7220","5354722",2003-01-10,91.79
"7221","5355026",2003-01-13,253.92
"7222","5355026",2005-03-17,129.41
"7223","5355026",2006-03-17,88.78
"7224","5355026",2004-06-19,157.26
"7225","5355026",2005-07-04,109.48
"7226","5355026",2005-04-27,120.03
"7227","5355026",2004-02-27,317.89
"7228","5355026",2003-08-21,337.08
"7229","5355026",2006-05-13,179.07
"7230","5355026",2004-10-01,286.66
"7231","5355026",2004-07-19,147.47
"7232","5355033",2005-06-05,105.72
"7233","5355033",2005-08-12,308.48
"7234","5355033",2003-09-08,103.84
"7235","5355033",2004-07-22,139.2
"7236","5355033",2004-08-30,288.16
"7237","5355033",2004-07-13,171.15
"7238","5355033",2003-01-15,218.2
"7239","5355033",2005-09-03,100.06
"7240","5355033",2004-01-18,132.42
"7241","5355034",2003-01-15,44.01
"7242","5356784",2003-01-03,44.39
"7243","5356785",2003-01-03,102.33
"7244","5357036",2005-04-26,82.01
"7245","5357036",2003-01-07,141.08
"7246","5357036",2004-10-18,29.34
"7247","5357040",2003-01-08,61.7
"7248","5357040",2005-11-26,143.71
"7249","5357074",2003-01-09,120.44
"7250","5357075",2005-11-28,834.44
"7251","5357075",2005-03-21,158.76
"7252","5357075",2004-11-10,250.94
"7253","5357075",2005-05-05,285.16
"7254","5357075",2004-04-29,189.61
"7255","5357075",2006-07-20,194.18
"7256","5357075",2003-11-25,132.8
"7257","5357075",2003-05-01,499.57
"7258","5357075",2006-08-01,273.05
"7259","5357075",2003-01-09,188.48
"7260","5357075",2006-04-27,516.14
"7261","5357076",2005-12-08,88.79
"7262","5357076",2005-01-10,43.64
"7263","5357076",2004-04-23,286.67
"7264","5357076",2005-10-28,283.65
"7265","5357076",2003-01-09,46.65
"7266","5357076",2005-05-17,40.63
"7267","5357076",2004-11-08,664.37
"7268","5357092",2004-03-08,29.34
"7269","5357092",2005-06-20,66.21
"7270","5357092",2003-01-10,18.06
"7271","5357092",2004-07-01,33.86
"7272","5357092",2005-05-12,33.86
"7273","5357093",2003-07-14,62.45
"7274","5357093",2003-12-09,55.29
"7275","5357093",2003-03-04,156.87
"7276","5357093",2003-04-06,65.46
"7277","5357093",2003-01-10,63.57
"7278","5357093",2003-10-03,57.56
"7279","5357094",2004-03-06,202.4
"7280","5357094",2006-04-26,121.9
"7281","5357094",2003-06-19,135.07
"7282","5357094",2003-01-10,37.96
"7283","5357094",2005-03-17,118.13
"7284","5357094",2003-06-25,34.61
"7285","5357094",2005-12-01,345.34
"7286","5357094",2004-12-18,113.99
"7287","5357094",2003-10-24,205.02
"7288","5357663",2003-01-03,37.24
"7289","5357663",2003-06-26,139.19
"7290","5357664",2003-01-03,166.66
"7291","5357664",2003-05-12,84.26
"7292","5357716",2006-07-23,60.12
"7293","5357716",2004-05-22,71.11
"7294","5357716",2004-01-20,137.68
"7295","5357716",2003-01-07,79.38
"7296","5357716",2005-11-26,100.07
"7297","5357716",2004-01-21,58.68
"7298","5357716",2005-06-16,74.49
"7299","5357716",2003-07-01,52.67
"7300","5357717",2006-08-30,33.1
"7301","5357717",2003-01-07,108.72
"7302","5357721",2005-06-27,152.74
"7303","5357721",2003-01-08,159.5
"7304","5357721",2003-03-05,175.68
"7305","5357721",2003-06-16,67.36
"7306","5357736",2003-01-09,18.33
"7307","5357736",2005-08-25,44.39
"7308","5357736",2005-08-06,73.73
"7309","5357736",2004-09-09,44.39
"7310","5357736",2003-04-28,22.2
"7311","5357736",2004-12-16,80.51
"7312","5357753",2003-01-09,42.77
"7313","5357753",2006-05-16,110.6
"7314","5357753",2005-09-13,81.26
"7315","5357753",2005-06-29,63.2
"7316","5357753",2004-05-08,171.55
"7317","5357754",2003-01-09,106.04
"7318","5357754",2003-10-20,150.48
"7319","5357755",2003-01-09,432.46
"7320","5357793",2006-01-15,50.42
"7321","5357793",2005-11-24,74.49
"7322","5357793",2003-11-11,29.34
"7323","5357793",2003-01-13,125.27
"7324","5357794",2004-09-02,44.39
"7325","5357794",2003-04-27,134.67
"7326","5357794",2006-08-11,90.05
"7327","5357794",2003-09-26,209.92
"7328","5357794",2005-01-23,74.48
"7329","5357794",2004-03-07,48.91
"7330","5357794",2005-10-31,178.32
"7331","5357794",2003-01-13,36.87
"7332","5357797",2003-01-15,37.24
"7333","5358045",2003-03-30,230.23
"7334","5358045",2004-03-07,175.3
"7335","5358045",2004-03-21,74.48
"7336","5358045",2004-01-05,276.12
"7337","5358045",2005-03-11,92.54
"7338","5358045",2006-02-25,208.4
"7339","5358045",2003-12-06,171.55
"7340","5358045",2003-01-19,65.47
"7341","5358045",2003-09-28,410.46
"7342","5358045",2003-04-24,62.07
"7343","5358045",2003-06-22,191.87
"7344","5358045",2003-07-13,100.44
"7345","5358045",2003-06-27,48.15
"7346","5358045",2004-08-29,164.02
"7347","5358045",2003-06-05,73.74
"7348","5358045",2004-07-06,41.38
"7349","5358045",2003-11-16,175.32
"7350","5358045",2003-06-02,257.32
"7351","5358045",2004-06-14,174.19
"7352","5358045",2003-04-21,41.38
"7353","5358045",2003-01-12,110.61
"7354","5359036",2003-01-08,465.36
"7355","5359082",2003-01-10,177.2
"7356","5359082",2006-08-18,191.48
"7357","5359082",2004-11-18,390.5
"7358","5359153",2003-01-03,73.74
"7359","5359160",2003-01-04,235.66
"7360","5359160",2004-11-30,88.78
"7361","5359160",2005-12-02,437.17
"7362","5359161",2004-12-08,73.73
"7363","5359161",2003-01-04,73.74
"7364","5359161",2005-12-18,185.09
"7365","5359161",2005-01-26,73.73
"7366","5359191",2003-01-12,33.86
"7367","5359357",2003-01-03,36.49
"7368","5359534",2004-02-26,37.62
"7369","5359534",2003-11-22,112.11
"7370","5359534",2003-01-11,232.49
"7371","5359546",2005-06-27,101.58
"7372","5359546",2003-11-07,223.08
"7373","5359546",2003-01-15,209.92
"7374","5360205",2005-08-26,78.26
"7375","5360205",2003-01-15,69.96
"7376","5360205",2005-11-23,78.26
"7377","5360205",2005-09-22,117.39
"7378","5360557",2006-04-20,468.01
"7379","5360557",2004-05-19,51.54
"7380","5360557",2006-06-21,69.22
"7381","5360557",2004-12-07,33.86
"7382","5360557",2003-01-03,344.97
"7383","5360557",2003-11-08,381.83
"7384","5360557",2004-01-11,220.45
"7385","5360558",2003-09-13,117.38
"7386","5360558",2004-08-29,105.34
"7387","5360558",2003-12-21,84.27
"7388","5360558",2006-09-28,56.28
"7389","5360558",2003-01-03,24.08
"7390","5360558",2004-03-13,68.47
"7391","5360558",2003-09-19,174.56
"7392","5360558",2003-06-28,47.02
"7393","5360558",2003-07-19,28.23
"7394","5360558",2006-03-05,132.42
"7395","5360558",2004-04-17,70.73
"7396","5360558",2004-01-07,148.97
"7397","5360558",2004-05-10,29.34
"7398","5360558",2003-02-23,37.24
"7399","5360644",2003-01-03,130.91
"7400","5360644",2004-01-18,181.34
"7401","5360645",2003-03-23,71.35
"7402","5360645",2003-08-03,29.34
"7403","5360645",2003-02-19,21.07
"7404","5360645",2003-01-22,39.27
"7405","5360645",2003-06-10,24.08
"7406","5360645",2003-05-07,38.75
"7407","5360645",2003-01-03,36.66
"7408","5360645",2004-03-09,38.37
"7409","5360645",2004-01-10,103.08
"7410","5360645",2003-11-03,81.63
"7411","5360693",2004-02-29,133.93
"7412","5360693",2005-03-23,342.74
"7413","5360693",2003-01-08,73.74
"7414","5360706",2003-01-09,22.2
"7415","5360726",2004-07-08,69.22
"7416","5360726",2003-01-09,48.16
"7417","5360726",2004-04-30,297.19
"7418","5360726",2004-06-25,159.52
"7419","5360727",2003-01-09,271.62
"7420","5360727",2006-08-26,269.97
"7421","5360728",2006-06-18,327.3
"7422","5360728",2004-01-23,105.71
"7423","5360728",2006-07-20,181.49
"7424","5360728",2006-05-09,205.41
"7425","5360728",2005-08-21,177.2
"7426","5360728",2003-01-09,147.47
"7427","5361052",2003-01-07,387.51
"7428","5361052",2005-04-28,365.66
"7429","5361052",2006-05-11,96.31
"7430","5361052",2004-02-02,159.13
"7431","5361052",2003-04-28,264.47
"7432","5361365",2003-01-09,114.37
"7433","5361383",2006-01-29,187.36
"7434","5361383",2005-11-03,48.91
"7435","5361383",2006-04-27,115.87
"7436","5361383",2003-01-10,59.82
"7437","5361383",2004-08-23,36.87
"7438","5361407",2003-01-20,85.02
"7439","5361407",2003-01-13,118.13
"7440","5361407",2003-03-02,74.48
"7441","5361408",2003-01-13,272.75
"7442","5361408",2006-05-07,202.4
"7443","5361408",2004-05-09,279.14
"7444","5361408",2004-05-11,73.74
"7445","5361408",2004-09-05,463.5
"7446","5361413",2004-01-15,177.56
"7447","5361413",2006-01-21,118.13
"7448","5361413",2004-06-17,188.85
"7449","5361413",2003-03-26,171.17
"7450","5361413",2003-03-02,441.68
"7451","5361413",2003-04-06,156.52
"7452","5361413",2006-01-16,118.12
"7453","5361413",2003-09-03,67.72
"7454","5361413",2003-06-17,164.4
"7455","5361413",2004-11-20,152.72
"7456","5361413",2003-03-11,389.74
"7457","5361413",2006-02-13,73.74
"7458","5361413",2003-05-06,167.05
"7459","5361413",2004-04-21,98.57
"7460","5361413",2004-08-16,78.25
"7461","5361413",2003-01-27,112.86
"7462","5361413",2003-07-28,80.51
"7463","5361413",2003-01-31,169.3
"7464","5361413",2003-02-25,486.04
"7465","5361413",2003-01-26,292.32
"7466","5361413",2004-08-23,33.86
"7467","5361413",2003-08-18,209.92
"7468","5361413",2003-07-01,132.05
"7469","5361413",2003-10-01,117.38
"7470","5361413",2003-01-21,685.79
"7471","5361413",2003-08-22,159.52
"7472","5361413",2003-04-23,93.3
"7473","5361413",2004-04-27,21.82
"7474","5361413",2004-01-10,173.07
"7475","5361413",2003-08-01,63.2
"7476","5361413",2005-04-28,49.65
"7477","5361413",2003-05-14,15.05
"7478","5361413",2003-03-29,191.87
"7479","5361413",2003-01-15,137.69
"7480","5361413",2003-06-12,58.31
"7481","5361413",2003-10-13,118.12
"7482","5361413",2003-07-07,66.2
"7483","5361675",2003-01-03,117.37
"7484","5361675",2005-12-12,177.56
"7485","5361841",2004-10-06,156.52
"7486","5361841",2003-01-10,300.24
"7487","5362102",2004-10-27,33.86
"7488","5362102",2004-10-28,20.31
"7489","5362102",2005-01-09,7.52
"7490","5362102",2003-01-13,44.77
"7491","5362102",2004-08-18,39.88
"7492","5362102",2004-09-29,44.39
"7493","5362102",2006-01-04,31.6
"7494","5362102",2004-11-16,8.65
"7495","5362102",2004-05-06,35.74
"7496","5362102",2004-09-25,62.45
"7497","5362102",2005-09-28,13.54
"7498","5362103",2003-01-13,159.89
"7499","5362785",2005-11-19,58.68
"7500","5362785",2006-01-04,36.87
"7501","5362785",2004-09-23,25.58
"7502","5362785",2005-08-17,48.91
"7503","5362785",2004-09-22,92.54
"7504","5362785",2005-01-07,62.45
"7505","5362785",2003-11-29,117.38
"7506","5362785",2006-08-21,60.04
"7507","5362785",2003-01-07,85.02
"7508","5362892",2003-01-03,150.56
"7509","5362907",2006-08-17,276.5
"7510","5362907",2003-01-04,139.2
"7511","5362907",2006-03-11,152.74
"7512","5362908",2003-03-10,62.45
"7513","5362908",2004-01-05,42.51
"7514","5362908",2004-09-22,54.18
"7515","5362908",2004-11-18,44.39
"7516","5362908",2005-01-05,36.49
"7517","5362908",2004-11-13,163.26
"7518","5362908",2004-08-19,90.66
"7519","5362908",2004-09-23,21.82
"7520","5362908",2003-01-04,60.22
"7521","5362908",2003-08-20,97.82
"7522","5362945",2003-01-08,158.38
"7523","5362977",2003-01-15,192.24
"7524","5362977",2003-01-10,132.42
"7525","5362977",2003-04-24,173.82
"7526","5363007",2003-08-30,36.87
"7527","5363007",2003-01-11,81.26
"7528","5363007",2003-07-05,66.6
"7529","5363007",2005-08-29,117.37
"7530","5363007",2003-09-03,22.2
"7531","5363007",2006-04-21,90.29
"7532","5363007",2003-12-15,69.22
"7533","5363007",2005-08-17,27.08
"7534","5363008",2003-01-11,249.8
"7535","5363008",2004-11-06,59.44
"7536","5363008",2004-12-09,264.84
"7537","5363384",2003-01-20,0
"7538","5363384",2003-01-15,335.59
"7539","5363384",2004-01-08,215.54
"7540","5363531",2004-06-30,126.4
"7541","5363531",2003-01-03,22.69
"7542","5363886",2005-10-18,29.34
"7543","5363886",2003-03-06,36.86
"7544","5363886",2005-08-12,29.34
"7545","5363886",2003-01-11,54.93
"7546","5363892",2003-01-15,103.09
"7547","5364990",2003-01-13,55.29
"7548","5364990",2003-01-04,85.78
"7549","5364990",2003-07-28,63.22
"7550","5364990",2003-04-26,64.71
"7551","5364990",2004-02-28,61.7
"7552","5365222",2003-01-15,81.27
"7553","5365318",2005-07-30,23.69
"7554","5365318",2003-01-12,69.82
"7555","5365318",2004-08-29,57.19
"7556","5365481",2003-01-03,119.14
"7557","5365515",2004-09-30,103.84
"7558","5365515",2004-07-21,133.16
"7559","5365515",2004-09-28,81.63
"7560","5365515",2003-01-15,36.87
"7561","5365515",2003-04-09,101.58
"7562","5365515",2006-10-25,37.54
"7563","5365515",2006-09-20,78.85
"7564","5365515",2004-02-27,39.12
"7565","5365515",2005-04-22,37.24
"7566","5365524",2005-07-18,43.62
"7567","5365524",2003-06-16,80.51
"7568","5365524",2005-10-05,67.71
"7569","5365524",2005-10-15,88.03
"7570","5365524",2003-01-08,33.11
"7571","5365602",2005-01-07,27.84
"7572","5365602",2003-01-15,45.9
"7573","5365602",2006-07-08,44.39
"7574","5365602",2005-08-23,85.77
"7575","5365602",2005-01-13,27.84
"7576","5365602",2004-11-24,107.59
"7577","5365602",2005-07-21,88.78
"7578","5365602",2005-08-24,48.91
"7579","5365602",2006-01-06,282.15
"7580","5365602",2003-04-23,49.28
"7581","5366599",2003-01-03,109.97
"7582","5366599",2003-04-27,132.06
"7583","5366599",2005-03-17,313
"7584","5366689",2003-01-10,36.87
"7585","5366689",2005-11-23,119.63
"7586","5366690",2003-08-27,45.9
"7587","5366690",2004-08-18,48.15
"7588","5366690",2003-01-10,130.93
"7589","5366722",2004-04-10,51.16
"7590","5366722",2003-10-27,103.84
"7591","5366722",2004-09-29,167.04
"7592","5366722",2003-01-11,79
"7593","5366733",2003-01-15,123.4
"7594","5366805",2005-05-26,380.71
"7595","5366805",2006-09-01,78.93
"7596","5366805",2003-01-07,36.87
"7597","5366805",2003-01-05,127.43
"7598","5366805",2006-05-10,177.56
"7599","5366805",2003-12-02,163.27
"7600","5366805",2004-01-06,58.68
"7601","5368343",2006-09-18,147.7
"7602","5368343",2003-01-04,44.39
"7603","5369332",2005-09-17,36.87
"7604","5369332",2003-01-08,85.54
"7605","5369332",2005-12-11,21.82
"7606","5369332",2004-12-05,43.64
"7607","5369416",2004-02-16,108.34
"7608","5369416",2004-08-30,250.56
"7609","5369416",2003-01-15,26.33
"7610","5369416",2006-11-04,52.52
"7611","5369416",2003-12-05,323.53
"7612","5369416",2003-11-08,9.41
"7613","5369416",2003-10-31,127.54
"7614","5369750",2003-01-15,29.72
"7615","5370022",2003-01-13,204.67
"7616","5370101",2003-01-01,57.6
"7617","5370102",2003-03-09,196
"7618","5370102",2003-01-01,39.28
"7619","5370102",2004-11-04,119.63
"7620","5370158",2003-10-29,128.67
"7621","5370158",2003-01-16,36.12
"7622","5370158",2005-05-08,160.27
"7623","5370158",2006-11-19,53.94
"7624","5370158",2005-12-28,92.55
"7625","5370158",2004-04-25,156.12
"7626","5370158",2005-10-16,275.38
"7627","5370158",2006-08-26,180.28
"7628","5370158",2005-03-13,164.78
"7629","5370158",2006-06-18,40.63
"7630","5370158",2003-01-14,163.28
"7631","5370158",2006-01-07,63.2
"7632","5370158",2003-05-11,69.97
"7633","5370158",2006-04-24,121.14
"7634","5370158",2003-06-03,80.13
"7635","5370158",2005-05-28,102.33
"7636","5370158",2004-11-21,150.48
"7637","5370158",2005-12-18,276.87
"7638","5370158",2004-09-06,44.39
"7639","5370158",2004-07-23,78.25
"7640","5370158",2003-10-19,382.23
"7641","5370158",2006-03-04,109.1
"7642","5370158",2003-04-06,91.42
"7643","5370177",2003-01-03,36.87
"7644","5370177",2004-10-16,51.92
"7645","5370177",2004-09-22,44.39
"7646","5370177",2004-05-12,58.68
"7647","5370177",2004-09-14,51.92
"7648","5370177",2004-08-12,29.34
"7649","5370177",2006-06-17,65.46
"7650","5370177",2006-04-25,55.68
"7651","5370177",2005-08-17,36.87
"7652","5370177",2005-07-19,118.87
"7653","5370318",2005-09-21,27.08
"7654","5370318",2006-08-20,45
"7655","5370318",2003-01-13,100.07
"7656","5370318",2005-08-03,33.11
"7657","5370318",2004-11-02,35.74
"7658","5370318",2003-02-09,161.02
"7659","5370318",2005-07-22,159.88
"7660","5370318",2003-08-27,177.56
"7661","5370318",2004-09-01,45.15
"7662","5370319",2003-01-13,86.41
"7663","5370319",2005-10-09,59.44
"7664","5370329",2003-01-15,263.71
"7665","5373045",2003-01-06,42.51
"7666","5373045",2004-03-21,118.87
"7667","5373045",2003-09-06,116.63
"7668","5373114",2003-01-11,42.13
"7669","5373221",2003-01-03,129.04
"7670","5373222",2005-05-07,116.63
"7671","5373222",2003-01-03,54.11
"7672","5373314",2006-05-16,110.6
"7673","5373314",2006-10-19,30.02
"7674","5373314",2003-03-25,63.2
"7675","5373314",2003-01-07,63.96
"7676","5373314",2005-12-12,21.82
"7677","5373314",2003-04-02,63.2
"7678","5373314",2004-04-28,53.42
"7679","5373755",2003-02-26,73.74
"7680","5373755",2003-01-15,36.87
"7681","5374013",2005-01-09,133.17
"7682","5374013",2003-01-13,298.07
"7683","5374013",2005-10-22,118.13
"7684","5374013",2005-07-21,106.84
"7685","5374013",2003-05-06,54.93
"7686","5374014",2004-01-18,48.16
"7687","5374014",2005-09-26,81.26
"7688","5374014",2003-01-13,33.11
"7689","5374014",2003-06-14,34.61
"7690","5374014",2003-03-09,111.73
"7691","5374014",2003-02-01,51.16
"7692","5374021",2004-04-30,106.84
"7693","5374021",2003-01-15,93.67
"7694","5374021",2003-10-11,100.07
"7695","5374022",2006-01-30,112.1
"7696","5374022",2003-01-15,124.91
"7697","5374187",2003-08-25,186.59
"7698","5374187",2005-11-20,134.68
"7699","5374187",2006-01-08,124.9
"7700","5374187",2004-08-28,193.37
"7701","5374187",2005-06-21,188.1
"7702","5374187",2005-10-14,144.07
"7703","5374187",2005-05-16,124.9
"7704","5374187",2004-11-07,25.58
"7705","5374187",2005-08-12,156.5
"7706","5374187",2006-09-22,464.16
"7707","5374187",2003-01-10,130.17
"7708","5374187",2004-07-04,58.68
"7709","5374187",2004-11-02,139.95
"7710","5374187",2006-09-29,254.31
"7711","5374187",2006-10-27,172.66
"7712","5374187",2006-06-28,160.26
"7713","5374187",2003-10-06,271.22
"7714","5374187",2003-01-18,46.28
"7715","5374187",2005-05-13,147.85
"7716","5374187",2005-12-08,201.64
"7717","5374187",2004-07-19,112.11
"7718","5374187",2006-04-30,203.91
"7719","5374187",2005-10-30,44.39
"7720","5374318",2004-04-17,66.96
"7721","5374318",2004-06-12,18.43
"7722","5374318",2003-01-03,136.18
"7723","5374318",2004-06-18,22.2
"7724","5374318",2005-01-17,56.44
"7725","5374318",2003-03-07,97.81
"7726","5374344",2003-01-21,141.45
"7727","5374344",2003-01-03,325.03
"7728","5374344",2004-11-18,71.09
"7729","5374458",2005-08-22,30.09
"7730","5374458",2004-04-11,33.86
"7731","5374458",2005-02-14,48.91
"7732","5374458",2004-03-06,41.39
"7733","5374458",2006-10-24,27.76
"7734","5374458",2005-03-25,48.91
"7735","5374458",2003-07-24,54.92
"7736","5374458",2003-01-27,61.53
"7737","5374458",2003-06-23,79.01
"7738","5374458",2003-11-18,66.21
"7739","5374458",2006-11-12,31.38
"7740","5374458",2006-05-05,35.36
"7741","5374458",2004-08-24,30.1
"7742","5374458",2006-08-29,49.51
"7743","5374458",2006-02-12,19.56
"7744","5374458",2003-01-01,37.53
"7745","5374458",2003-04-25,57.94
"7746","5374458",2003-09-26,39.87
"7747","5374459",2003-01-01,211.43
"7748","5374711",2006-09-22,60.12
